comment,is_spam
I can guarantee you if you took the  entire population of the earth and showed them the first 10 minutes and 15 seconds i can personally guarantee you not a single person would say he stabs himself in the thumb with the thumbtack he was playing with,
Wow no rdr2,
"Perfect 10s for me are terraria, omori and celeste. Terraria because its 15 dollars on steam and you can play it for like 200 hours without much boredom with the 4 classes, difficulties, custom seeds, and like 5.5k items, not to mention the mods which can easily give you over 1k on their own. Omori because it has probably the best story to any game I have ever played, honestly go play it if you haven't. And celeste because it has a great story, great gameplay, and lots of content.",
Wow?,
csgo is a 10/10 game. in the realm of FPS it is the long standing king and it only keeps growing year after year,
You should give Hyper Light Drifter a shot,
"Saying HL2 is not a 10/10 and SM64 is kind of not fair for HL2. SM64 is based on some fantasy world where an Italian plumber battles a giant turtle, you can use whatever the fuck sounds you want for anything. You can start out with a good sound and then say yeah we'll add it here just cause, and it would still relatively make sense. HL2 us a Sci fi adventure based on human experiences and the guns probably sound the way they do because it's supposed to be in the future and they probably made a lot of progress to converting more of the energy of the projectiles into motion rather than noise. It would make sense future guns do not sound as loud since they should not blow out the user's ear drum with each shot they took. Also even if you didn't add HL2 to the 10/10 list, HL1 at least deserved to be there for leading the way what video games could be. I dont mind the HL series being tech demos since they have been pretty good so far and they should push us into the future.",
"Borderlands 2, Terraria, and Chrono Trigger are all easy 10/10s",
"Sadge, no witcher 3",
3:40 what is the soundtrack in the background??,
Good ones,
"Have to give Red Dead Redemption 2 a 10/10. It isn't perfect, in my opinion no game I have played so far is, and once you play the hell out of it like I have, you see the seam where it gets repetitive, but I think on all aspects, it's superlative. Best thing is, I think there's still a LOT more to improve upon in the next installment if I ever see it in my lifetime.",
"GTA SA, is 10/10 back when it still supported online and was active, the story is great, the huge map(even to todays standards is quite large imo), the soundtrack, the main characters, the gang turf feature (wish this comes back for a GTA 6 if it makes sense). Mafia 2 and Mafia 1 Definitive edition are 10/10s for me, mafia 2 i've replayed about 10 times, it also has DLC content worth playing. Mafia 1 Definitive edition was and probably still is the best DE title to every come out, amazing story line, if you play this after Mafia 2 for the first time you'll notice how the 2 titles are closely connected.",
The Bioshock series is the GOAT for me. Perfect blend of thriller and action. Keeps you on your toes and has a great storyline.,
Persona 5 is definitely a 10/10,
"Tetris is 10/10 too
Edit(as I think of more): All of the trackmania games
Edit 2: 5d chess with multiverse time travel",
"Did this man seriously say ""CS:GO 1.6""? lmao",
Crypt of the serpent King easy,
factorio,
Talking shit about half life 2 sound design! Have you heard the combine death sound!?,
"For me I'd say Nier: Automata, BioShock, Titanfall 2, and Bloodborne are perfect 10/10 games. The music in Nier and Bloodborne is absolutely god-tier, and all have incredibly fun gameplay, engaging world's and stories, and phenomenal soundtracks and music.

Edit: Also how do you talk about Half-Life 2 and not mention Ravenholm! Like say what you want about the other levels but Ravenholm is a masterpiece of a level",
"Before seeing this video, here are my 10/10s. 

Hotline Miami, GTA5, Oblivion, Portal, Fallout NV, Donkey Kong country, mario kart wii, and arguably wii sports.",
this whole video makes me so hyped for Atrioc to play the Ori games. recently completed the first one and it was an amazing experience every step of the journey. such a pretty game every frame could be hung up as a piece of art.,
"How is Mario 64 possibly a 10/10? No shot somebody plays through it for the first time today and thinks it's perfect. The reason it holds up is because it's fun to watch speedrunning, cannonless isn't the new player experience lol",
The Stanley parable. 10/10,
Donkey kong country 2 is a perfect game.,
I’m so happy I started this conversation with one message in chat,
"I think Hades is a 8/10. I think it is too short, I think 1 extra level would have made it a 9.

I found it too easy for a Roguelike with me beating Hades around attempt 10, after that I pretty much won almost every run. The only thing that kept me playing was getting all the artifacts to 3* and all the Chibi Stickers..

As for multiplayer games, I'd give Modern warfare 2 and Black ops a 10/10... maybe it's because of the zombies as that is pretty much all I played. However they were the 2 games I actually played multiplayer for thousands of hours... Also the main campaign in those were probably the best of them all. (and World at war)",
Atrio is near perfect imo. Probably a 5/6,
"honorable mentions:
Far cry 3 (2012)
Ghost of Tsushima (2020)
Call of Duty Black ops 2 (2012)
Titanfall 2 (2016)
Batman Arkham Knight (2015)
Grand Theft Auto V (2013)
Red Dead Redemption 2 (2018)
Final Fantasy 7 (1997)
Call of Duty modern warfare 2 (2009)

Maybe some of these arent for everyone a 10/10 (like gta nowadays but just remember Doing heists with ur friends after school. Also it was like the game with the best graphics for 2013 by far)",
"YEAH FUCK SKYRIM! Played 30 hours of that game and felt like shit the whole way through! I know why it's such a beloved game, I saw some Videos that were fascinating, but I'm sorry, it feels like ass to play, I hate it so much!",
"Big A is a dunkey fan, no doubt.",
"remember we are listening to the guy who stabbed himself with a thumbtack.

 which I think makes his opinions more valid, I've done that like 5 times now.",
